Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC,Phi60_Sig1_60
2025-09-17 09:46:00,1,0.01,6.984605840093001,38.56500026941699,55.540931633524075,0.019
2025-09-17 09:46:00,2,0.08,3.825638482376873,39.72236239965425,59.05533254867802,0.03
2025-09-17 09:46:00,3,0.02,10.48765404633762,40.24388044971747,57.74046105762825,0.027
2025-09-17 09:46:00,4,,13.585379798928315,39.192428782482665,58.96629949231671,0.028
2025-09-17 09:46:00,7,,7.801946881445338,36.68661174156961,56.17663932761167,0.028
2025-09-17 09:46:00,9,,12.99594674999243,35.309167601692266,56.02278278269347,0.038
2025-09-17 09:46:00,16,,9.630104289958098,44.201907373687256,56.70712497181316,0.034
2025-09-17 09:46:00,39,0.08,15.448981390664498,40.18576111571132,73.92681652864314,0.218
2025-09-17 09:46:00,49,0.03,10.895477248121653,41.5013032026902,88.88092220667534,0.088
2025-09-17 09:46:00,50,0.01,7.820496033134887,39.91991658929368,,0.124
2025-09-17 09:46:00,54,0.02,8.70833775008997,35.100260808883654,80.37734755779961,0.154
2025-09-17 09:46:00,61,0.03,4.004582898417821,37.13029354201843,73.60608164216485,0.128
2025-09-17 09:46:00,75,0.01,11.599035761571036,33.72872276517019,57.129817425055904,0.039
2025-09-17 09:46:00,76,0.06,14.145120774286667,41.21271812549724,61.13714547882685,0.039
2025-09-17 09:46:00,79,0.03,13.164558866800583,38.717377809004276,58.14157559503293,0.032
2025-09-17 09:46:00,80,0.03,5.321515539925213,39.808442423937365,63.501781204889,0.025
2025-09-17 09:46:00,81,0.02,7.486517785298588,38.55991320014906,63.90649056321161,0.039
2025-09-17 09:46:00,86,0.08,2.630027954103544,38.56396026066377,61.11730613020603,0.042
2025-09-17 09:46:00,94,0.03,5.140858609114226,40.561246398609384,63.77639102962549,0.044
2025-09-17 09:46:00,101,0.02,8.825820448567423,43.65870734706687,61.21424063143466,0.033
2025-09-17 09:46:00,106,0.02,10.178051531630501,36.822455711475676,60.830685060492485,0.022
2025-09-17 09:46:00,121,0.04,8.538268313396813,35.24704480228678,,0.088
2025-09-17 09:46:00,123,0.01,8.538742925095061,37.791813976847905,-148.90875255180163,0.06
2025-09-17 09:46:00,127,0.03,8.626814284876312,39.83486317235016,-101.33665543405495,0.344
2025-09-17 09:46:00,128,0.11,8.518371583664623,42.452509173008046,-93.70032756285148,0.255
2025-09-17 09:46:00,129,,8.491646358603331,43.624671286344864,,0.031
2025-09-17 09:46:00,134,0.25,8.468194743385872,43.79882713431948,,0.15
2025-09-17 09:46:00,136,0.02,8.529610023995538,36.284739621160284,-117.26547970260872,0.248
2025-09-17 09:46:00,201,0.06,8.51887567064786,42.095986436258684,-9.064329991263373,0.031
2025-09-17 09:46:00,142,0.01,8.70833775008997,42.47973919111634,55.91077416661697,0.05
2025-09-17 09:46:00,145,0.01,8.68049532934008,40.11978415007381,57.68976044812799,0.024
2025-09-17 09:46:00,148,0.08,5.242583760201731,44.7019634705744,61.44552724275651,0.066
2025-09-17 09:46:00,149,0.03,13.139139497774847,41.48217290122846,55.71632825539148,0.05
2025-09-17 09:46:00,153,0.06,6.818719496423697,43.26792809801174,62.219960925446486,0.064
2025-09-17 09:46:00,163,0.03,12.375916354346218,42.3952766782272,,0.026
2025-09-17 09:46:00,167,0.09,2.363397618496308,38.79,,0.03
2025-09-17 09:46:00,170,0.02,6.710777275115668,34.9547323823317,,0.025
2025-09-17 09:46:00,172,0.02,12.56651196355706,40.674775738945215,,0.022
2025-09-17 09:46:00,177,0.01,8.826435396864404,39.724702702649786,,0.02
2025-09-17 09:46:00,242,0.01,8.51887567064786,42.095986436258684,,0.022
2025-09-17 09:47:00,1,0.03,6.984605840093001,38.56500026941699,57.65096388710536,0.016
2025-09-17 09:47:00,2,0.05,3.6450929624966717,39.85256813639834,60.29264323807267,0.03
2025-09-17 09:47:00,3,0.02,10.462392996179053,40.268046955577844,59.58136540979013,0.025
2025-09-17 09:47:00,4,,13.585379798928315,39.192428782482665,57.04693124710841,0.029
2025-09-17 09:47:00,7,,7.838384085799259,36.66379753658727,56.15443731621849,0.024
2025-09-17 09:47:00,9,,13.055297789170963,35.378847192722766,55.18931726826026,0.037
2025-09-17 09:47:00,16,0.04,9.630104289958098,44.201907373687256,58.47068989616174,0.035
2025-09-17 09:47:00,39,0.1,15.448981390664498,40.18576111571132,78.73694175608934,0.19
2025-09-17 09:47:00,49,0.02,10.941910416287742,41.469368776700264,91.24654714151247,0.096
2025-09-17 09:47:00,50,0.01,7.8401617162963815,39.942486902916684,,0.138
2025-09-17 09:47:00,54,0.03,8.644862776707454,35.10822442011857,81.84002314096814,0.121
2025-09-17 09:47:00,61,0.05,4.004582898417821,37.13029354201843,75.01789727832369,0.117
2025-09-17 09:47:00,75,0.03,11.685765840858027,33.77305006910712,56.56070773150365,0.037
2025-09-17 09:47:00,76,0.03,14.102607173271377,41.302611181907665,62.8282442002379,0.038
2025-09-17 09:47:00,79,0.03,13.164558866800583,38.717377809004276,58.24428586729901,0.029
2025-09-17 09:47:00,80,0.02,5.1916824392597505,39.84306216138489,63.0521348083427,0.024
2025-09-17 09:47:00,81,0.03,7.420130850346537,38.550543918379695,63.07961552184012,0.038
2025-09-17 09:47:00,86,0.04,2.630027954103544,38.56396026066377,61.102518954278736,0.035
2025-09-17 09:47:00,94,0.03,5.2741926882892125,40.502243296323904,64.59725215895912,0.052
2025-09-17 09:47:00,101,0.02,8.825820448567423,43.65870734706687,61.11659387028974,0.032
