Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC,Phi60_Sig1_60
2025-09-17 00:31:00,10,,6.601759652220266,37.50492265984116,9.008562744910037,0.029
2025-09-17 00:31:00,15,0.16,9.867510447379628,45.587098750791995,15.294604408515227,0.062
2025-09-17 00:31:00,18,,12.591462617738237,38.096876001243025,19.722722378666642,0.025
2025-09-17 00:31:00,23,0.02,9.0669159219988,38.942041970344704,12.585483626271618,0.021
2025-09-17 00:31:00,25,0.03,6.196693253021365,40.15482156378999,11.3525865084668,0.029
2025-09-17 00:31:00,26,0.03,11.809374469601249,35.71233528878445,15.677494318894759,0.035
2025-09-17 00:31:00,28,,5.176025417522192,33.59452423554125,4.460480067616947,0.041
2025-09-17 00:31:00,29,,11.32435409598336,41.917690226934305,15.646700351656486,0.027
2025-09-17 00:31:00,43,0.03,6.805459323822998,41.35766214419594,,0.084
2025-09-17 00:31:00,46,0.05,3.3464442668827026,39.19302259404271,20.04420962225515,0.07
2025-09-17 00:31:00,47,0.02,7.849819918665243,37.42856743293714,,0.056
2025-09-17 00:31:00,48,0.03,11.509285856638975,35.63779557977697,32.724474194381685,0.065
2025-09-17 00:31:00,58,0.06,15.11147129757893,36.27866416476502,38.76243516786315,0.123
2025-09-17 00:31:00,82,0.07,8.90124303490149,33.7407012819003,15.756560136586584,0.056
2025-09-17 00:31:00,91,0.03,5.421793172641086,41.37673110531292,14.93919188562038,0.028
2025-09-17 00:31:00,93,0.01,8.933254857847546,38.901787856370795,14.477245926537103,0.022
2025-09-17 00:31:00,99,0.07,5.658417451151712,44.960627249391926,13.572553443621898,0.042
2025-09-17 00:31:00,101,0.02,12.009372218083598,36.71065723567695,19.905985117038618,0.032
2025-09-17 00:31:00,103,0.04,11.78484196155449,37.6297013714753,20.131079040403783,0.026
2025-09-17 00:31:00,121,,8.538268313396813,35.24704480228678,-724.2935643295356,0.11
2025-09-17 00:31:00,123,0.04,8.538742925095061,37.791813976847905,-205.13374198831602,0.068
2025-09-17 00:31:00,127,0.06,8.508907930302533,39.8401098504021,-139.31099243542317,0.286
2025-09-17 00:31:00,128,0.04,8.518371583664623,42.452509173008046,,0.221
2025-09-17 00:31:00,129,,8.491646358603331,43.624671286344864,,0.031
2025-09-17 00:31:00,134,0.11,8.468194743385872,43.79882713431948,,0.096
2025-09-17 00:31:00,136,0.02,8.529610023995538,36.284739621160284,-154.51603456917314,0.194
2025-09-17 00:31:00,201,0.08,8.649076292403928,42.007286620344765,-55.5549236497169,0.035
2025-09-17 00:31:00,142,0.02,8.56298849000008,42.58709020361314,14.142662260395705,0.048
