Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC,Phi60_Sig1_60
2025-09-16 15:05:00,5,,9.702721305388287,33.58032563343637,,
2025-09-16 15:05:00,7,0.06,12.347126537791564,45.13651718058298,,
2025-09-16 15:05:00,9,0.07,4.846035202637711,43.04422583554161,,
2025-09-16 15:05:00,13,0.1,13.790941032522728,36.54111280770092,,
2025-09-16 15:05:00,14,,11.652354438286482,38.8352959534816,,
2025-09-16 15:05:00,17,,8.240603360902746,40.43528484277022,,
2025-09-16 15:05:00,19,0.0,6.690922740344163,39.580905143733844,,
2025-09-16 15:05:00,21,,7.546764852722613,36.07569106260688,,
2025-09-16 15:05:00,22,,10.754781239227027,38.11340550570701,,
2025-09-16 15:05:00,30,0.03,12.78264609989134,41.14709567422629,,
2025-09-16 15:05:00,39,0.06,2.8922898675357875,41.42430262884895,,
2025-09-16 15:05:00,40,0.0,8.534364609073341,38.85117759119286,,
2025-09-16 15:05:00,41,0.02,11.698369395934783,37.44223968213513,,
2025-09-16 15:05:00,51,0.0,13.621241056904557,37.633325900733425,,
2025-09-16 15:05:00,52,0.02,10.412267314188403,33.709244550530656,,
2025-09-16 15:05:00,77,0.02,10.66811058100338,39.012812290004305,,
2025-09-16 15:05:00,78,,8.03871481318363,41.31869690207762,,
2025-09-16 15:05:00,91,,5.934516314071753,33.92090610509475,,
2025-09-16 15:05:00,97,,9.741017134362833,37.47228905313059,,
2025-09-16 15:05:00,100,0.02,12.575194222673142,40.01254688301548,,
2025-09-16 15:05:00,127,0.01,8.527094290339246,39.850582588136355,,
2025-09-16 15:05:00,128,0.0,8.518371583664623,42.452509173008046,,
2025-09-16 15:05:00,201,0.02,8.292764517929866,42.04531583636496,,
2025-09-16 15:05:00,142,,8.23860393831016,42.52291667009855,,
2025-09-16 15:05:00,145,,8.451734243118239,40.09159289809445,,
2025-09-16 15:05:00,147,,12.768294960051335,43.6351292600457,,
2025-09-16 15:05:00,150,0.0,11.301017207499369,42.25742980941701,,
2025-09-16 15:05:00,159,0.03,3.7861423123942024,41.04912134684589,,
2025-09-16 15:05:00,161,0.01,11.396321736473118,36.18912765400286,,
2025-09-16 15:05:00,162,0.01,8.25693660871421,38.331833340256686,,
2025-09-16 15:05:00,166,0.04,10.678399740452624,32.12882819912007,,
2025-09-16 15:05:00,169,0.01,7.8468043787102255,43.149246379516065,,
2025-09-16 15:05:00,175,,3.5741981047936466,39.37202438965535,,
2025-09-16 15:05:00,227,0.0,12.696193959985035,38.00893240245929,,
2025-09-16 15:05:00,242,0.01,8.292764517929866,42.04531583636496,,
2025-09-16 15:06:00,5,0.06,9.702721305388287,33.58032563343637,54.72305816235278,0.044
2025-09-16 15:06:00,7,0.1,12.347126537791564,45.13651718058298,53.19082967389419,0.046
2025-09-16 15:06:00,9,0.07,4.846035202637711,43.04422583554161,45.3633824856302,0.06
2025-09-16 15:06:00,13,0.09,13.790941032522728,36.54111280770092,56.74296703548014,0.055
2025-09-16 15:06:00,14,0.03,11.739864831469422,38.836868828077016,52.51353020584524,0.033
2025-09-16 15:06:00,17,0.01,8.269084015067914,40.45042581673359,49.22881624389664,0.04
2025-09-16 15:06:00,19,0.02,6.690922740344163,39.580905143733844,48.407396759936944,0.039
2025-09-16 15:06:00,21,,7.500246730972462,36.10376298621317,52.86330793406421,0.034
2025-09-16 15:06:00,22,,10.766188608466882,38.14271166388596,53.2674708031534,0.036
2025-09-16 15:06:00,30,,12.78264609989134,41.14709567422629,52.64380598967032,0.037
2025-09-16 15:06:00,39,0.09,2.635629669244831,41.53190436074785,62.73261106784148,0.131
2025-09-16 15:06:00,40,,8.534364609073341,38.85117759119286,79.40045091186077,0.118
2025-09-16 15:06:00,41,0.04,11.590831346201204,37.44242153460761,76.58708263767961,0.121
2025-09-16 15:06:00,51,0.06,13.78218054889561,37.59130723979411,78.02318835694433,0.122
2025-09-16 15:06:00,52,0.08,10.499513317795623,33.73241711854929,70.99615766148997,0.111
2025-09-16 15:06:00,77,0.03,10.603969997741771,39.00359687270976,57.560094659235205,0.034
2025-09-16 15:06:00,78,,7.995317464272519,41.29929875574439,53.821552460222534,0.032
2025-09-16 15:06:00,91,0.01,6.01880229419628,33.865568831682545,52.632363527453585,0.045
2025-09-16 15:06:00,97,,9.763626401714134,37.483619617281825,59.7335217765756,0.032
2025-09-16 15:06:00,100,0.03,12.575194222673142,40.01254688301548,60.85395278518879,0.04
2025-09-16 15:06:00,121,0.06,8.538268313396813,35.24704480228678,-693.5385603501294,0.082
2025-09-16 15:06:00,123,0.03,8.538742925095061,37.791813976847905,-172.61861803699884,0.071
2025-09-16 15:06:00,127,0.02,8.527094290339246,39.850582588136355,-113.47419402893408,0.225
2025-09-16 15:06:00,128,0.02,8.518371583664623,42.452509173008046,-108.2459713849247,0.274
2025-09-16 15:06:00,134,0.19,8.468194743385872,43.79882713431948,,0.154
2025-09-16 15:06:00,136,0.07,8.529610023995538,36.284739621160284,-114.41420846418875,0.433
2025-09-16 15:06:00,201,,8.292764517929866,42.04531583636496,-9.378748282797213,0.033
2025-09-16 15:06:00,142,0.0,8.23860393831016,42.52291667009855,49.71492719466735,0.056
2025-09-16 15:06:00,145,0.01,8.451734243118239,40.09159289809445,47.355133759499566,0.036
2025-09-16 15:06:00,147,0.08,12.768294960051335,43.6351292600457,50.578846226591914,0.057
2025-09-16 15:06:00,150,0.01,11.301017207499369,42.25742980941701,51.62734986075906,0.056
2025-09-16 15:06:00,159,0.05,3.580591503077556,41.13546563080864,,0.036
